content_id,person_id,role,character_name,billing_order
410,1430,director,,
410,836,writer,,
410,1379,writer,,
410,915,actor,Oskar Romańczyk,1
410,1126,actor,Robin Cebulak,2
410,1847,actor,Anastazja Collier,3
410,1983,actor,Julie Mitchell,4
410,876,actor,Jerry Góraj,5
410,246,actor,Jennifer Jachimczak,6
411,840,director,,
411,1738,writer,,
411,1478,writer,,
411,117,actor,Richard Jones,1
411,518,actor,Gustaw Laszkiewicz,2
411,1269,actor,Jacek Rush,3
411,714,actor,Jason Jones,4
411,1874,actor,Anita Myk,5
411,1652,actor,Michael Galuba,6
411,63,actor,Lidia Szołtysik,7
413,1365,director,,
413,178,writer,,
413,1353,actor,Kornelia Owczarczak,1
413,765,actor,Stephanie Jaje,2
413,879,actor,Courtney Anderson,3
413,704,actor,Sylwia Garcia,4
413,1988,actor,Karina Kruszona,5
413,1629,actor,Laura Jones,6
413,1643,actor,Wojciech Fiedoruk,7
413,1969,actor,Igor Kasiak,8
416,1582,director,,
416,888,writer,,
416,986,writer,,
416,1883,actor,Cassandra Davis,1
416,1247,actor,Andrew Piotrkowicz,2
416,449,actor,Rozalia Horton,3
416,1846,actor,Doris Jędraszczyk,4
416,408,actor,Sydney Morrow,5
416,1139,actor,Robin Parrish,6
416,485,actor,Angelika Boruń,7
416,1195,actor,Richard Dynak,8
416,696,actor,Alexis Sito,9
416,1614,actor,Tomasz Parks,10
419,542,director,,
419,468,writer,,
419,1523,actor,Krzysztof Kurach,1
419,1985,actor,Alexis Jarka,2
419,70,actor,Witold Bracha,3
419,396,actor,Jessica Małysiak,4
419,1412,actor,Kornelia Grabias,5
419,1720,actor,Molly Fitzpatrick,6
419,1241,actor,Olaf Perczak,7
419,924,actor,Michelle Drabczyk,8
420,50,director,,
420,1012,writer,,
420,1944,writer,,
420,472,actor,Rozalia Lulek,1
420,1792,actor,Alyssa Burza,2
420,856,actor,Kimberly Fołta,3
420,1116,actor,Sebastian Murray,4
420,654,actor,Andrew Stanisławek,5
420,359,actor,Cezary Ortiz,6
420,1386,actor,Hubert Pacholik,7
420,483,actor,Jeremi Bachanek,8
420,932,actor,Tammy Owens,9
420,1909,actor,Agnieszka Rodriguez,10
421,1574,director,,
421,1039,writer,,
421,20,actor,Sheila Barnes,1
421,7,actor,Fabian Fox,2
421,1064,actor,Jason Ruszel,3
421,228,actor,Lisa Owens,4
421,154,actor,Dana Young,5
421,1697,actor,Agnieszka Perry,6
421,128,actor,Fabian Witaszek,7
422,1071,director,,
422,1437,writer,,
422,1614,writer,,
422,1258,actor,Radosław Wojtalik,1
422,1089,actor,Darlene Dynak,2
422,797,actor,Diane Maciuk,3
422,1558,actor,Franciszek Galvan,4
423,465,director,,
423,252,writer,,
423,1649,actor,Karina Nunez,1
423,899,actor,Andrea Zaguła,2
423,1685,actor,Jason Więcławek,3
424,396,director,,
424,82,writer,,
424,909,actor,Douglas Reese,1
424,938,actor,Wojciech Burza,2
424,391,actor,Christopher Walker,3
424,1322,actor,Thomas Duran,4
424,753,actor,Jędrzej Zięciak,5
424,505,actor,Aurelia Skubis,6
424,483,actor,Bradley Parker,7
424,1184,actor,Roksana Paul,8
424,839,actor,Melania Ziarek,9
424,541,actor,Scott Peck,10
425,287,director,,
425,1258,writer,,
425,1735,actor,Marcin Zimoń,1
425,1402,actor,Jesus Łepek,2
425,404,actor,Jeffrey Decker,3
425,679,actor,Erica Dougherty,4
425,336,actor,Jason Lopez,5
425,1848,actor,Tiffany Evans,6
425,747,actor,Jason Kasiak,7
425,148,actor,James Czochara,8
425,317,actor,Erin Donovan,9
425,2,actor,Randy Kuzia,10
425,1955,actor,Aleksander Wheeler,11
425,1266,actor,Christopher Grzelec,12
426,272,director,,
426,1151,writer,,
426,67,actor,Andrzej Perczak,1
426,393,actor,Albert Fox,2
426,562,actor,Anthony Johnson,3
426,205,actor,Franciszek Davis,4
426,1900,actor,Oliwier Romero,5
426,1803,actor,Konstanty Ortiz,6
426,247,actor,Miłosz Szott,7
426,803,actor,Angelika Contreras,8
426,402,actor,Błażej Fox,9
426,1104,actor,Damian Pioch,10
427,1997,director,,
427,93,writer,,
427,837,actor,Mieszko Small,1
427,1830,actor,Danny Grant,2
427,77,actor,William Myk,3
427,1043,actor,Kalina Pabiś,4
427,1092,actor,Elizabeth Brooks,5
427,836,actor,Tomasz Atkins,6
427,395,actor,Kornelia Brock,7
427,1611,actor,Daniel Feliniak,8
428,1227,director,,
428,539,writer,,
428,899,writer,,
428,797,actor,Jason Klisz,1
428,1271,actor,Anita Stochmal,2
428,60,actor,Tomasz Misiaszek,3
428,1481,actor,Robert Koleśnik,4
428,737,actor,Sara Jackson,5
428,1015,actor,Terri Witaszek,6
428,1187,actor,Konrad Sacharczuk,7
429,1105,director,,
429,403,writer,,
429,1084,writer,,
429,476,actor,Wojciech Levy,1
429,389,actor,Sylwia Rhodes,2
429,671,actor,Marek Grzelec,3
429,769,actor,Elżbieta Johnson,4
429,259,actor,Nicole Woods,5
429,1433,actor,Rodney Horton,6
429,548,actor,Natasza Lee,7
429,231,actor,Michael Kazubek,8
429,1246,actor,Doris Skoneczna,9
429,711,actor,Samuel Wojcik,10
429,170,actor,Matthew Stypa,11
429,955,actor,Haley Nojek,12
430,1165,director,,
430,1816,writer,,
430,1421,writer,,
430,1438,actor,Elizabeth Payne,1
430,415,actor,Apolonia Kozieja,2
430,953,actor,Tomasz Galuba,3
430,1410,actor,Natasza Mason,4
430,1222,actor,April Gonzalez,5
430,1492,actor,Karol Fox,6
430,1715,actor,Karol Whitehead,7
430,1256,actor,Mark Jones,8
430,743,actor,Kathryn Khan,9
430,785,actor,Radosław Salas,10
431,1836,director,,
431,1410,writer,,
431,1077,actor,Stefan Mizgała,1
431,975,actor,Radosław Payne,2
431,1132,actor,Matthew Garcia,3
431,1675,actor,Shawn Haas,4
431,776,actor,Kimberly Stanisławek,5
431,1534,actor,Marika Teodorowicz,6
431,551,actor,Derek Rurarz,7
432,1639,director,,
432,1355,writer,,
432,1891,actor,Fryderyk Schneider,1
432,624,actor,Elizabeth Patel,2
432,254,actor,Maks Hill,3
432,1518,actor,Anastazja Mason,4
432,10,actor,Gustaw Czochara,5
432,322,actor,Eliza Morgan,6
432,300,actor,Nataniel Ferrell,7
432,1662,actor,Hannah Szymonik,8
432,1812,actor,Jędrzej Imiela,9
436,275,director,,
436,1755,writer,,
436,355,writer,,
436,501,actor,Molly Grabias,1
436,1953,actor,Brent Montgomery,2
436,1885,actor,Kalina Galvan,3
436,1361,actor,Albert Hanzel,4
436,1874,actor,Samuel Schneider,5
436,1104,actor,Paweł Klemens,6
436,370,actor,Michael Dyś,7
436,905,actor,Radosław Zdobylak,8
436,812,actor,Rick Gross,9
436,1990,actor,Taylor Owczarczak,10
444,344,director,,
444,1991,writer,,
444,202,writer,,
444,1267,actor,Kaja Pilarek,1
444,1951,actor,Miłosz Wright,2
444,1449,actor,Sarah Żelazo,3
444,1104,actor,Megan Whitehead,4
445,1440,director,,
445,1613,writer,,
445,1328,actor,Konstanty Szyda,1
445,1174,actor,Jeremi Mendez,2
445,1249,actor,Joshua Patel,3
445,487,actor,Jason Huber,4
445,1485,actor,Jeffrey Singleton,5
445,371,actor,Mateusz Tylka,6
445,502,actor,Maria Romańczyk,7
445,284,actor,Jerzy Dyś,8
445,1507,actor,Manuel Hnat,9
446,1500,director,,
446,439,writer,,
446,245,writer,,
446,184,actor,Cory Hester,1
446,1577,actor,Fabian Bishop,2
446,349,actor,Sebastian Wilson,3
446,47,actor,Rodney Macek,4
447,808,director,,
447,1955,writer,,
447,1001,actor,Julita Strickland,1
447,605,actor,Michael Tomal,2
447,1370,actor,Igor Opoka,3
447,1387,actor,Randy Parker,4
450,263,director,,
450,497,writer,,
450,459,writer,,
450,1858,actor,Richard Zaniewicz,1
450,1684,actor,Witold Wojtalik,2
450,33,actor,Brent Bachanek,3
450,1242,actor,Olga Klisz,4
450,1458,actor,Samuel Brooks,5
450,688,actor,Elizabeth Luna,6
450,1104,actor,William Szklarek,7
451,880,director,,
451,528,writer,,
451,1191,actor,Olivia Pietrak,1
451,1490,actor,Agnieszka White,2
451,1215,actor,Michelle Opoka,3
451,1787,actor,Ada Grabias,4
451,1521,actor,Tomasz Rutowicz,5
453,919,director,,
453,270,writer,,
453,1356,writer,,
453,867,actor,David Pakosz,1
453,418,actor,Laura Wota,2
453,432,actor,Anthony Matejuk,3
453,1028,actor,Martin Joyce,4
453,1898,actor,Ewelina Feliksiak,5
453,1286,actor,Jason Osborn,6
453,1279,actor,Cindy Nunez,7
453,173,actor,Miłosz Ciuba,8
453,358,actor,Cassandra Frye,9
454,840,director,,
454,1279,writer,,
454,147,actor,Bianka Fox,1
454,586,actor,Błażej Walter,2
454,136,actor,Dorota Puła,3
454,939,actor,Gaja Johnson,4
454,1371,actor,Eric Dynak,5
454,503,actor,Randy Fox,6
455,1123,director,,
455,704,writer,,
455,1294,writer,,
455,1368,actor,Michelle Dyś,1
455,1339,actor,Tadeusz Diaz,2
455,1842,actor,Kevin Brudny,3
455,1195,actor,Dominik Parrish,4
455,1905,actor,Maksymilian Mitchell,5
455,905,actor,Marcin Fiedoruk,6
455,720,actor,Jeffrey Miller,7
456,1178,director,,
456,310,writer,,
456,713,writer,,
456,1969,actor,Christine Kowalak,1
456,1621,actor,Courtney Rejek,2
456,1584,actor,Jason Bok,3
459,291,director,,
459,1776,writer,,
459,923,actor,Inga Hill,1
459,1675,actor,Inga Castro,2
459,1899,actor,David Surdyk,3
459,1442,actor,Elżbieta Burza,4
459,1522,actor,Maks Fryś,5
459,1969,actor,Kornelia Marshall,6
460,1873,director,,
460,1237,writer,,
460,1439,actor,Shannon Vaughn,1
460,172,actor,Wesley Joyce,2
460,674,actor,Steven Puła,3
462,687,director,,
462,1719,writer,,
462,1418,actor,Maria Wells,1
462,274,actor,Thomas Blankenship,2
462,1666,actor,Kathryn Ziarek,3
462,1361,actor,Ksawery Małysiak,4
462,868,actor,Derek Murray,5
462,739,actor,Bartek Kranc,6
464,1093,director,,
464,1304,writer,,
464,614,actor,Angelika Dorna,1
464,684,actor,Marcus Szałas,2
464,1231,actor,Angela Gemza,3
464,1780,actor,Maks Trzyna,4
464,1655,actor,Jessica Diaz,5
464,128,actor,Christina Cox,6
464,506,actor,Olaf Chaberek,7
464,1790,actor,Laura Bush,8
464,1745,actor,Tomasz Rurarz,9
465,837,director,,
465,782,writer,,
465,787,actor,Arkadiusz Gruszczyk,1
465,711,actor,Dorota Poreda,2
465,811,actor,Megan Góraj,3
467,1724,director,,
467,967,writer,,
467,285,writer,,
467,994,actor,Victoria Evans,1
467,369,actor,Dennis Allen,2
467,434,actor,Wiktor Witaszek,3
467,623,actor,Cindy Grant,4
467,1739,actor,Monica Mizgała,5
467,80,actor,Emil Garczyk,6
467,890,actor,Randy Strickland,7
467,1105,actor,Sandra Kim,8
467,1120,actor,Matthew Martinez,9
468,996,director,,
468,911,writer,,
468,1690,actor,Katie Fitzpatrick,1
468,1493,actor,Inga Bojczuk,2
468,614,actor,Keith Burgess,3
468,1325,actor,Thomas Ciuba,4
468,257,actor,Dustin Ochab,5
468,210,actor,Eric Hanzel,6
471,1887,director,,
471,1811,writer,,
471,1476,actor,Janina Romero,1
471,1021,actor,Sarah Wilcox,2
471,1181,actor,Margaret Welch,3
471,1938,actor,Hubert Fiedoruk,4
471,1582,actor,Gustaw Mizgała,5
471,1214,actor,Curtis Haas,6
472,842,director,,
472,1030,writer,,
472,48,writer,,
472,460,actor,Angela Mitchell,1
472,1870,actor,Dustin Johnson,2
472,735,actor,Jerry Fitzpatrick,3
472,1663,actor,Gustaw Barnes,4
472,1694,actor,Keith Ciuba,5
472,352,actor,Charles King,6
472,812,actor,Rafał Herman,7
472,923,actor,Angelika Jones,8
472,650,actor,Marika Sporysz,9
472,1969,actor,Bianka Grant,10
475,399,director,,
475,243,writer,,
475,19,writer,,
475,1828,actor,Kajetan Szołtysik,1
475,551,actor,Jenny Szott,2
475,1284,actor,Lisa Gęsiarz,3
476,1502,director,,
476,224,writer,,
476,5,writer,,
476,200,actor,Norbert Benson,1
476,1841,actor,Jeffrey Szumny,2
476,1155,actor,Aleks Gonzalez,3
481,1647,director,,
481,348,writer,,
481,810,writer,,
481,1786,actor,Courtney Jachna,1
481,858,actor,Robert Beasley,2
481,294,actor,Kalina Sołoducha,3
481,921,actor,Elżbieta Bell,4
481,209,actor,Sarah Woods,5
481,856,actor,Jędrzej Hester,6
481,1850,actor,Anastazja Szklarek,7
485,683,director,,
485,161,writer,,
485,757,writer,,
485,1498,actor,Jeremi Cain,1
485,323,actor,Marika Żelazo,2
485,482,actor,Oliwier Johnson,3
485,1187,actor,Candace Gonzalez,4
485,1016,actor,Melissa Drabczyk,5
485,533,actor,Kaja Grzelec,6
485,380,actor,Thomas Cardenas,7
485,516,actor,Dustin Budzeń,8
485,1629,actor,Robert Burza,9
485,949,actor,Reginald Żelazo,10
486,184,director,,
486,868,writer,,
486,1396,writer,,
486,776,actor,Marcin Ochab,1
486,433,actor,Olga Hicks,2
486,1869,actor,Dorota Morrow,3
486,1524,actor,Melissa Burgess,4
486,226,actor,Melissa Fitzpatrick,5
486,1611,actor,Wojciech Zdobylak,6
486,811,actor,Elizabeth Hamerla,7
486,61,actor,Gregory Getka,8
488,1143,director,,
488,216,writer,,
488,1422,writer,,
488,259,actor,Błażej Grant,1
488,882,actor,Hannah Jones,2
488,1567,actor,Przemysław Ciuba,3
488,464,actor,Bruno Johnson,4
488,1417,actor,Kornel Żugaj,5
488,1445,actor,Joseph Terka,6
488,730,actor,Kornelia Chavez,7
488,274,actor,Charles Bishop,8
488,1064,actor,Stanisław Johnson,9
488,1129,actor,Charles Gibbs,10
489,312,director,,
489,306,writer,,
489,82,writer,,
489,1338,actor,Robin Fugiel,1
489,260,actor,Robert Martinez,2
489,1589,actor,Kalina Maciuk,3
491,1278,director,,
491,594,writer,,
491,1373,actor,Aleks Koleśnik,1
491,849,actor,Rebecca Atkins,2
491,1176,actor,Lindsey Roberts,3
491,1424,actor,Michael Babiuch,4
491,1121,actor,Dorota Larysz,5
492,1015,director,,
492,1202,writer,,
492,1956,actor,Elizabeth Dywan,1
492,909,actor,Błażej Latek,2
492,1805,actor,Bartek Smagała,3
492,1354,actor,Jessica Chavez,4
492,1033,actor,Jimmy Morris,5
492,1534,actor,Ksawery Gaś,6
492,675,actor,Charles Tylka,7
492,1332,actor,Amanda Gaś,8
492,76,actor,Norbert Payne,9
492,1545,actor,Catherine Evans,10
492,892,actor,Julita Smith,11
492,145,actor,Kajetan Skoneczna,12
493,377,director,,
493,866,writer,,
493,1920,writer,,
493,1253,actor,David Brudny,1
493,1041,actor,Andrew Buchholz,2
493,976,actor,Wesley Mizgała,3
493,550,actor,Marcin Laszkiewicz,4
493,1549,actor,Krzysztof Kurach,5
493,1818,actor,William Vargas,6
493,287,actor,Emily Decker,7
493,329,actor,Jason Kazimierczyk,8
493,1802,actor,Christopher Kuzia,9
496,1164,director,,
496,619,writer,,
496,1217,writer,,
496,1891,actor,Julie Davis,1
496,1526,actor,Andrea Kasiak,2
496,939,actor,Maria Owczarczak,3
496,1673,actor,Rozalia Smith,4
496,138,actor,Jacek Kirby,5
496,1394,actor,Leonard Johnson,6
496,1970,actor,Tina Małysiak,7
496,1687,actor,Michael Szott,8
497,395,director,,
497,250,writer,,
497,528,writer,,
497,1751,actor,Fabian Stewart,1
497,148,actor,Miłosz Rose,2
497,1408,actor,Nicole Love,3
497,1362,actor,Anita Melcer,4
497,1315,actor,Andrew Strickland,5
497,1839,actor,Anastazja Futyma,6
497,1871,actor,Antoni Joseph,7
497,1781,actor,Stefan Larysz,8
498,1645,director,,
498,1655,writer,,
498,82,writer,,
498,1692,actor,Eric Kasiak,1
498,1195,actor,Jacqueline Laszkiewicz,2
498,213,actor,Amanda Jas,3
498,1874,actor,Kaja Wołodźko,4
498,737,actor,Jerzy French,5
498,806,actor,Cindy Kramer,6
498,1711,actor,Oskar Grant,7
500,721,director,,
500,863,writer,,
500,1524,actor,William Pena,1
500,1815,actor,Laura Dorna,2
500,1886,actor,Dominik Paul,3
500,117,actor,Marcus Mizgała,4
500,1313,actor,Janina Miller,5
500,1719,actor,Margaret Trojanowicz,6
500,871,actor,Tammy Maldonado,7
2,711,director,,
2,1482,writer,,
2,1030,actor,Tamara Benson,1
2,1796,actor,Dorota Błądek,2
2,351,actor,Krzysztof Puła,3
2,988,actor,Roksana Chaberek,4
2,1601,actor,Elżbieta Zatoń,5
4,226,director,,
4,1927,writer,,
4,1882,writer,,
4,1654,actor,Cheryl Pollard,1
4,1562,actor,Tanya Bojarczuk,2
4,582,actor,Sarah Gomez,3
4,1661,actor,Michael Pierchała,4
4,1787,actor,Kalina Glonek,5
4,1224,actor,Matthew Bracha,6
4,975,actor,Kelly Paul,7
4,333,actor,Samuel Benson,8
4,1374,actor,Eric Peck,9
5,1976,director,,
5,423,writer,,
5,721,actor,Lauren Luna,1
5,1190,actor,Emily Stanley,2
5,1185,actor,Randy Szymonik,3
5,1581,actor,Apolonia Jones,4
5,407,actor,Ada Jones,5
5,458,actor,Emil Pastucha,6
5,524,actor,Stephen Golan,7
5,752,actor,Cynthia Zaguła,8
5,1613,actor,Michelle Shelton,9
5,1131,actor,Kaja Miller,10
7,1816,director,,
7,1537,writer,,
7,1287,actor,Angel Stypa,1
7,1674,actor,Charles Jackson,2
7,373,actor,Elizabeth Sypuła,3
7,635,actor,Molly Osborn,4
7,1325,actor,Nicole Kruszona,5
7,1636,actor,Kamil Mason,6
7,935,actor,Cynthia Pyc,7
7,833,actor,Andrzej Oleksiewicz,8
7,1064,actor,Agnieszka Lopez,9
7,66,actor,Matthew Jeżyna,10
7,968,actor,Tammy Smagała,11
7,279,actor,Kayla Rose,12
10,1405,director,,
10,1673,writer,,
10,26,writer,,
10,303,actor,Jerzy Terka,1
10,1262,actor,Alyssa Smith,2
10,584,actor,Andrea Lopez,3
10,1682,actor,Stacey Decker,4
10,1449,actor,Erin Mason,5
10,1209,actor,Sylwia Carlson,6
10,565,actor,Sandra Rush,7
10,1915,actor,Matthew Bachanek,8
10,546,actor,Elizabeth Mitchell,9
11,1867,director,,
11,641,writer,,
11,138,writer,,
11,1279,actor,Melissa Klisz,1
11,585,actor,Angelika Dynak,2
11,1083,actor,Norbert Joyce,3
11,1213,actor,Emil Peck,4
15,1820,director,,
15,1264,writer,,
15,1673,actor,Bruno Kowara,1
15,1765,actor,Steven Bell,2
15,884,actor,Donna Moody,3
15,62,actor,Matthew Fox,4
15,138,actor,Molly Zatoń,5
15,639,actor,Christina Jackson,6
15,1929,actor,Kimberly Płocharczyk,7
15,557,actor,Bianka Haas,8
15,1009,actor,Jerry Laszczyk,9
15,233,actor,Hannah Owczarczak,10
15,747,actor,Nicole Węgrzyk,11
15,1953,actor,David Johnson,12
16,1796,director,,
16,930,writer,,
16,1675,writer,,
16,173,actor,Fabian Kusa,1
16,1881,actor,Cindy Mckinney,2
16,1041,actor,Martin Watson,3
16,577,actor,Marek Barnes,4
16,212,actor,Jerzy Bojarczuk,5
16,1699,actor,Artur Anderson,6
16,1836,actor,Stacey Rush,7
17,453,director,,
17,277,writer,,
17,831,actor,Jacek Dorsey,1
17,1203,actor,Kazimierz Burgess,2
17,1434,actor,Jan Pyc,3
17,995,actor,Dominik Skubis,4
17,391,actor,Maria Stewart,5
17,1425,actor,Kenneth Joyce,6
17,1347,actor,Karol Sanders,7
17,121,actor,Kajetan Teodorowicz,8
17,667,actor,Molly Rhodes,9
17,1609,actor,Michael Lindsey,10
18,960,director,,
18,1173,writer,,
18,1157,writer,,
18,1310,actor,Ida Janisz,1
18,1452,actor,Cheyenne Montgomery,2
18,1250,actor,Alyssa Cox,3
18,570,actor,Sarah Białasik,4
18,707,actor,Johnny Fischer,5
18,1317,actor,Przemysław Borkiewicz,6
24,644,director,,
24,1758,writer,,
24,1007,writer,,
24,114,actor,Konrad Morris,1
24,1450,actor,Molly Lee,2
24,1763,actor,Doris Pakosz,3
25,993,director,,
25,1644,writer,,
25,1281,actor,Alexander Strickland,1
25,288,actor,Taylor Beasley,2
25,1661,actor,Matthew Skubis,3
31,708,director,,
31,1327,writer,,
31,505,writer,,
31,1884,actor,Marcus Zadora,1
31,801,actor,Karol Davis,2
31,1756,actor,Miłosz Atkins,3
31,531,actor,Tiffany Bell,4
31,99,actor,Elizabeth Myk,5
31,1581,actor,Kimberly Morrow,6
35,327,director,,
35,1896,writer,,
35,502,actor,Danielle Bruce,1
35,252,actor,Angelika Nelson,2
35,41,actor,Evan Stephens,3
35,1500,actor,Dennis Góraj,4
35,1164,actor,Robert Robertson,5
35,832,actor,Stephen Robertson,6
35,1544,actor,Erica Barnes,7
35,1119,actor,Marcin Tylka,8
35,934,actor,Robert Chomiak,9
36,151,director,,
36,1770,writer,,
36,1040,writer,,
36,1908,actor,Anastazja Anderson,1
36,22,actor,Christopher Bojczuk,2
36,572,actor,Luis Brown,3
36,443,actor,Eric Jones,4
36,335,actor,Keith Galvan,5
37,1548,director,,
37,607,writer,,
37,1391,writer,,
37,1389,actor,Ewelina Kazubek,1
37,986,actor,Nicole Oleksiewicz,2
37,1098,actor,Rebecca Atkins,3
37,1238,actor,Kevin Richardson,4
37,2000,actor,Wiktor Puła,5
41,553,director,,
41,945,writer,,
41,1027,actor,Bradley Szałas,1
41,1601,actor,Sherri Jonik,2
41,166,actor,Fabian Sołoducha,3
41,559,actor,Molly Tylka,4
41,52,actor,Maks Jackson,5
41,1421,actor,Olgierd Zięciak,6
41,783,actor,Joseph Parks,7
41,672,actor,Ernest Roberts,8
44,610,director,,
44,98,writer,,
44,766,writer,,
44,1838,actor,Cheryl Gilbert,1
44,1297,actor,Kenneth Skoneczna,2
44,540,actor,Jenny Piotrkowicz,3
44,1127,actor,Arthur Rodriguez,4
44,1622,actor,Michelle Robertson,5
44,1138,actor,Gustaw Lin,6
44,1765,actor,Artur White,7
44,1860,actor,Stanley Atkins,8
44,955,actor,Agnieszka Trepczyk,9
44,693,actor,Gregory Burgess,10
44,392,actor,Wanda Edwards,11
44,1438,actor,Molly Pollard,12
45,134,director,,
45,179,writer,,
45,1715,writer,,
45,1124,actor,Fabian Silva,1
45,383,actor,Janet Dzwonnik,2
45,293,actor,Kazimierz Morris,3
47,549,director,,
47,440,writer,,
47,527,actor,Olgierd Osborn,1
47,1165,actor,Ronald Bryan,2
47,1431,actor,Michael Bojarczuk,3
47,984,actor,Aaron Golan,4
47,937,actor,Elizabeth Morawiak,5
47,735,actor,Fabian Roberts,6
51,732,director,,
51,699,writer,,
51,561,writer,,
51,67,actor,Tina Pietrak,1
51,1378,actor,Fabian Dąbroś,2
51,1115,actor,Daniel Martinez,3
51,840,actor,Bianka Surdyk,4
51,1000,actor,Tomasz Sacharczuk,5
51,1298,actor,Kornelia Grzelec,6
51,1770,actor,Norbert Young,7
51,1076,actor,Krzysztof May,8
51,194,actor,Samantha Graś,9
51,430,actor,Krystian Hanzel,10
51,1032,actor,Ignacy Bell,11
51,1384,actor,Shannon Grzelec,12
53,1365,director,,
53,1819,writer,,
53,730,actor,Ignacy Lewis,1
53,774,actor,Laura Levy,2
53,777,actor,Jason Boruń,3
53,505,actor,Agnieszka Walker,4
53,1062,actor,Michelle Sołek,5
53,1057,actor,Anthony Williams,6
54,1909,director,,
54,1023,writer,,
54,934,writer,,
54,484,actor,Danielle Sanchez,1
54,68,actor,Phyllis Niksa,2
54,1091,actor,Marcel Johnson,3
54,1667,actor,Gustaw Brooks,4
54,640,actor,Aaron Fuławka,5
54,370,actor,Oliwier Williams,6
54,1186,actor,Catherine Davis,7
54,1609,actor,Scott Day,8
54,1036,actor,Wojciech Payne,9
54,642,actor,Agnieszka Williams,10
55,474,director,,
55,1368,writer,,
55,501,writer,,
55,1524,actor,Artur Hernandez,1
55,40,actor,Evan White,2
55,180,actor,Joseph Beasley,3
55,1816,actor,Nicole Smith,4
55,1916,actor,Tomasz Tokaj,5
57,1734,director,,
57,1503,writer,,
57,1311,actor,Konrad Sito,1
57,373,actor,Cheyenne Oleksiewicz,2
57,1099,actor,Kayla Stochmal,3
57,1338,actor,Ada Collier,4
57,1301,actor,Cassandra James,5
65,1713,director,,
65,1669,writer,,
65,1176,writer,,
65,1321,actor,Witold Ciuba,1
65,851,actor,Kayla Latek,2
65,1887,actor,Hubert Jonik,3
65,1497,actor,Stefan French,4
65,1380,actor,Tammy Szwiec,5
66,114,director,,
66,13,writer,,
66,1330,actor,Andrea Skoneczna,1
66,436,actor,Jason Białasik,2
66,189,actor,Sylwia Bejnarowicz,3
66,664,actor,Sabrina Hicks,4
66,1293,actor,Fabian Blankenship,5
71,1167,director,,
71,144,writer,,
71,320,writer,,
71,1894,actor,Scott Hernandez,1
71,1253,actor,Dana Hernandez,2
71,317,actor,Janina Roberts,3
71,127,actor,Marek Pacholik,4
71,1952,actor,Scott Tomal,5
71,230,actor,Robert Williams,6
71,1126,actor,Jędrzej Blankenship,7
73,1582,director,,
73,840,writer,,
73,965,actor,Szymon Siwa,1
73,299,actor,Monica Paul,2
73,989,actor,Inga Vaughn,3
73,1805,actor,Benjamin Burch,4
73,387,actor,Konstanty Smith,5
73,1065,actor,Oskar Johnston,6
73,98,actor,Bradley Imiela,7
73,212,actor,William Wright,8
74,15,director,,
74,464,writer,,
74,885,writer,,
74,819,actor,Hunter Białasik,1
74,671,actor,Miłosz Glonek,2
74,865,actor,Dorota Piotrkowicz,3
75,18,director,,
75,1402,writer,,
75,323,writer,,
75,923,actor,Tina Rutowicz,1
75,1441,actor,Lynn Whitehead,2
75,968,actor,Karol Sporysz,3
75,373,actor,Wiktor Hill,4
77,381,director,,
77,1480,writer,,
77,1530,actor,Bianka Strickland,1
77,1615,actor,Jason Sanders,2
77,845,actor,Dennis Kruszona,3
77,985,actor,Tamara Zadora,4
77,220,actor,Kellie Jones,5
77,1105,actor,Matthew Fox,6
77,617,actor,Stephanie Moore,7
81,1487,director,,
81,914,writer,,
81,1738,writer,,
81,1292,actor,Scott Khan,1
81,11,actor,Margaret Bracha,2
81,1926,actor,Sebastian Grant,3
81,27,actor,Christopher Bishop,4
81,204,actor,Heidi Sawyer,5
81,1300,actor,Megan Jędraszczyk,6
81,1064,actor,Marcelina Rush,7
82,1685,director,,
82,392,writer,,
82,706,writer,,
82,770,actor,Igor Johnston,1
82,49,actor,Ignacy Czochara,2
82,909,actor,Radosław Łepek,3
82,1968,actor,Stefan Gomez,4
82,180,actor,Laura Watson,5
82,299,actor,Michelle Trepczyk,6
82,561,actor,Eryk Kowalak,7
82,1849,actor,Patryk Matejuk,8
82,1915,actor,Donna Hernandez,9
82,1867,actor,Agnieszka Zimoń,10
82,1732,actor,Natasha Szymonik,11
82,110,actor,Alan Oleksiewicz,12
83,1989,director,,
83,1651,writer,,
83,1294,actor,James Evans,1
83,1724,actor,Alan Ford,2
83,491,actor,Jacek Borzych,3
83,935,actor,Lauren Lee,4
83,212,actor,Alan Pastucha,5
83,124,actor,Steven Szałas,6
83,1849,actor,Albert Grant,7
88,1938,director,,
88,1491,writer,,
88,646,actor,Alyssa Gruszczyk,1
88,113,actor,Kornel Hernandez,2
88,942,actor,Nicole Galvan,3
88,1417,actor,Hunter Sołoducha,4
88,1587,actor,Fabian Ostapczuk,5
88,1184,actor,Todd Wilkerson,6
88,930,actor,Molly Vargas,7
88,689,actor,Igor Piaseczna,8
88,1593,actor,Jędrzej Burgess,9
88,1782,actor,Marcus Sulik,10
89,24,director,,
89,817,writer,,
89,1413,actor,Karol Kruś,1
89,1371,actor,Maria Danel,2
89,1609,actor,John Payne,3
89,1650,actor,Cory Kusa,4
89,1760,actor,Olivia Bush,5
89,883,actor,Megan Męcik,6
