watch_id,profile_id,content_id,episode_id,started_at,progress_percent,completed
43351,496,376,4629,2025-05-19 19:21:47,26.75,false
43352,8,321,,2025-02-03 17:35:35,25.63,false
43353,530,382,,2020-12-29 22:22:08,72.19,false
43354,1149,358,4271,2020-04-04 23:35:43,81.64,false
43355,1944,351,,2020-11-03 20:55:59,36.65,false
43356,1157,345,,2023-02-24 13:21:21,32.98,false
43357,2089,386,4729,2020-01-26 01:11:32,23.42,false
43358,858,387,,2024-09-08 05:35:48,83.85,false
43359,2493,300,3412,2020-11-08 16:59:34,22.33,false
43360,1389,137,,2020-02-28 08:50:52,31.67,false
43361,812,213,,2022-05-05 21:58:29,54.33,false
43362,10,152,1633,2024-06-14 01:40:00,88.23,false
43363,2179,93,977,2025-04-21 00:41:59,20.63,false
43364,1781,292,,2020-08-26 11:58:21,50.81,false
43365,1986,195,,2021-09-16 17:01:10,73.42,false
43366,829,205,2360,2021-06-06 02:20:50,57.81,false
43367,1961,109,1094,2020-10-29 13:45:39,73.44,false
43368,1504,461,5515,2025-10-23 02:07:23,4.93,false
43369,820,3,,2025-02-10 12:26:26,79.56,false
43370,1077,349,,2022-09-08 07:32:40,21.93,false
43371,964,400,4949,2021-03-14 00:31:44,4.75,false
43372,630,384,,2023-08-03 16:59:50,54.88,false
43373,2500,448,5459,2025-11-05 00:43:04,33.19,false
43374,1635,194,,2020-05-09 12:03:01,19.97,false
43375,1056,429,,2023-11-09 16:34:22,75.16,false
43376,113,131,1454,2022-09-14 21:40:19,6.06,false
43377,488,7,60,2025-11-06 00:02:48,71.29,false
43378,2543,301,,2020-04-22 15:05:44,92.78,false
43379,370,57,672,2020-08-08 14:40:01,13.02,false
43380,1799,258,2824,2021-10-05 01:01:52,18.72,false
43381,1185,467,,2024-10-15 21:26:51,56.42,false
43382,1452,303,3433,2020-02-15 21:17:23,87.85,false
43383,2145,186,,2020-11-22 12:49:19,66.87,false
43384,2705,494,6097,2023-10-28 02:05:23,9.17,false
43385,271,265,2967,2020-12-29 03:42:28,6.62,false
43386,2423,356,,2024-09-03 23:03:38,46.42,false
43387,1917,205,2372,2020-03-01 15:36:43,100.0,true
43388,470,420,,2021-12-12 02:48:53,70.44,false
43389,1348,323,3748,2021-08-17 15:43:44,20.11,false
43390,2514,266,2981,2023-09-22 08:18:23,61.6,false
43391,1764,398,,2020-04-12 02:25:21,84.0,false
43392,332,376,4628,2022-01-05 15:19:42,49.87,false
43393,1765,475,,2022-12-06 22:22:20,47.23,false
43394,969,454,,2023-03-21 07:43:02,69.06,false
43395,1811,369,4427,2024-09-08 21:36:08,81.49,false
43396,1677,2,7,2025-09-12 18:11:11,38.51,false
43397,850,183,2020,2022-09-04 01:07:24,100.0,true
43398,175,422,,2024-12-15 06:33:11,100.0,true
43399,2067,173,1878,2023-04-08 12:47:08,23.4,false
43400,441,135,,2024-07-15 00:44:48,85.25,false
43401,2598,241,2645,2024-02-28 14:33:55,5.4,false
43402,1770,337,4062,2023-09-25 15:56:32,60.66,false
43403,1123,76,,2024-08-28 12:01:50,0.32,false
43404,683,83,847,2025-10-23 07:29:14,25.96,false
43405,1921,143,,2022-09-29 00:55:29,38.11,false
43406,1289,368,4388,2021-12-13 03:48:37,63.22,false
43407,2106,227,,2021-04-28 01:21:55,67.8,false
43408,305,487,6072,2025-10-09 23:38:26,18.36,false
43409,1185,174,1913,2021-12-23 04:16:57,68.1,false
43410,2524,74,769,2024-12-11 06:01:26,87.22,false
43411,690,177,,2020-05-13 22:39:48,76.81,false
43412,2114,477,5846,2024-10-20 09:53:44,26.56,false
43413,2503,449,5472,2025-09-24 04:13:27,14.81,false
43414,265,318,,2025-01-19 15:11:41,6.77,false
43415,218,463,5647,2023-07-30 14:44:41,79.66,false
43416,325,161,,2020-03-11 14:06:30,12.72,false
43417,734,330,,2024-05-28 15:26:41,28.16,false
43418,6,377,4667,2022-06-22 01:09:19,1.9,false
43419,1901,187,2039,2021-02-03 00:04:17,93.17,false
43420,268,131,1457,2021-08-16 01:17:29,38.7,false
43421,513,475,,2023-10-13 13:10:54,10.35,false
43422,2161,312,3542,2020-10-20 00:44:04,8.2,false
43423,469,122,,2020-10-31 18:33:17,94.15,false
43424,755,433,5166,2025-02-11 04:03:12,33.3,false
43425,2004,307,,2020-07-21 12:06:10,55.72,false
43426,146,446,,2025-01-05 14:54:22,32.77,false
43427,414,488,,2023-09-29 20:14:21,26.17,false
43428,1671,207,,2022-06-27 05:08:10,72.61,false
43429,1514,13,,2020-10-22 20:30:59,36.15,false
43430,1354,183,2017,2022-11-25 18:43:12,27.9,false
43431,2178,283,3168,2023-12-29 16:24:45,100.0,true
43432,1449,471,,2021-07-31 20:46:13,27.17,false
43433,478,106,,2021-08-14 06:34:33,75.82,false
43434,2559,385,,2020-01-31 09:09:53,72.38,false
43435,1851,414,5079,2022-08-24 16:42:00,17.26,false
43436,2215,233,,2024-10-29 21:37:27,30.78,false
43437,2660,348,,2022-01-03 15:45:02,30.02,false
43438,428,378,,2023-11-02 07:55:17,26.92,false
43439,2057,467,,2020-01-11 20:41:39,57.95,false
43440,961,331,,2024-05-26 04:55:26,64.01,false
43441,955,340,4141,2020-09-28 13:41:02,91.91,false
43442,2016,404,,2025-04-08 00:05:25,12.23,false
43443,502,335,3977,2025-02-12 04:30:42,28.64,false
43444,1351,190,,2025-03-14 21:28:31,17.06,false
43445,858,86,,2023-02-16 20:15:52,43.73,false
43446,434,81,812,2023-09-18 08:08:28,43.97,false
43447,1636,12,,2023-08-11 14:26:52,24.31,false
43448,2713,455,,2025-08-18 00:45:15,57.34,false
43449,842,324,,2023-06-25 19:56:22,83.81,false
43450,421,356,,2020-07-15 22:41:45,57.11,false
43451,1325,170,,2024-09-12 12:13:14,42.25,false
43452,90,239,,2023-03-20 23:20:52,70.28,false
43453,1005,177,,2021-12-03 01:50:14,13.59,false
43454,874,411,,2025-08-04 03:16:14,21.5,false
43455,849,466,5657,2021-11-27 04:29:19,86.99,false
43456,848,343,,2020-10-28 14:49:54,85.0,false
43457,1550,433,5171,2025-07-25 04:00:35,2.61,false
43458,574,101,1022,2024-12-10 20:18:39,3.33,false
43459,1805,153,1683,2021-10-24 08:32:10,64.71,false
43460,734,207,,2025-07-23 03:53:29,39.49,false
43461,1068,11,119,2022-10-04 15:29:47,17.3,false
43462,2455,283,3153,2024-09-06 23:11:57,59.07,false
43463,2494,141,,2022-02-01 07:44:02,19.71,false
43464,1414,442,5382,2024-09-15 02:40:55,63.98,false
43465,32,384,,2024-11-29 09:01:53,25.18,false
43466,1380,215,,2020-01-03 14:17:28,22.27,false
43467,1935,332,,2025-08-28 17:58:04,50.68,false
43468,1569,21,,2020-02-08 11:38:04,38.1,false
43469,2481,414,5081,2021-01-29 19:27:39,92.91,false
43470,572,222,,2020-03-13 10:34:54,30.62,false
43471,1967,385,,2025-11-13 10:40:07,71.11,false
43472,2366,263,,2024-07-29 03:05:44,91.91,false
43473,352,394,4890,2021-04-09 16:26:54,100.0,true
43474,78,149,1619,2021-06-27 03:26:08,90.43,false
43475,2230,373,,2023-10-30 04:07:26,83.5,false
43476,2140,496,,2020-06-19 08:55:35,9.39,false
43477,1676,292,,2021-02-04 23:35:49,68.67,false
43478,1924,96,1006,2024-03-31 15:36:35,83.94,false
43479,52,181,2000,2020-05-30 21:05:22,37.92,false
43480,2017,365,4338,2023-09-13 14:44:39,5.94,false
43481,707,75,791,2023-06-22 13:38:42,7.73,false
43482,725,249,2730,2022-01-23 05:37:05,90.12,false
43483,410,5,47,2020-08-22 07:49:35,64.8,false
43484,1220,60,,2024-05-25 10:47:13,72.71,false
43485,340,311,,2023-02-23 09:40:22,100.0,true
43486,203,254,,2023-02-18 14:25:55,89.16,false
43487,2236,84,,2025-08-20 10:20:01,78.89,false
43488,551,242,,2023-05-08 06:55:53,68.72,false
43489,2419,259,,2022-11-06 14:15:40,20.58,false
43490,1741,428,,2023-03-21 21:34:25,75.01,false
43491,1049,425,,2025-03-11 14:01:28,49.78,false
43492,974,161,,2022-08-24 13:28:34,100.0,true
43493,2548,12,,2023-09-21 03:34:46,49.67,false
43494,2629,180,,2024-05-26 02:45:47,84.36,false
43495,568,488,,2023-07-04 05:18:11,5.26,false
43496,1984,416,,2024-05-02 23:14:39,24.9,false
43497,131,494,6103,2023-09-03 20:49:56,46.44,false
43498,2488,327,3912,2023-04-05 01:00:55,77.66,false
43499,2153,179,,2021-09-01 09:31:08,41.28,false
43500,1609,272,,2023-12-14 15:09:43,79.42,false
43501,2400,424,,2023-11-08 22:01:02,6.44,false
43502,2500,124,,2022-12-12 02:31:53,22.01,false
43503,1622,481,,2020-08-29 15:34:47,72.88,false
43504,1303,74,762,2022-12-05 13:19:09,12.69,false
43505,483,39,,2025-11-05 22:29:21,69.2,false
43506,2174,135,,2021-01-12 22:00:10,80.98,false
43507,285,397,4929,2025-01-31 15:34:01,48.5,false
43508,2122,476,,2021-03-29 05:54:15,86.18,false
43509,1380,267,,2025-02-01 11:49:23,75.38,false
43510,1893,58,,2022-10-17 13:15:39,56.87,false
43511,70,479,5928,2021-04-23 01:19:27,69.65,false
43512,1472,330,,2025-11-21 17:43:20,40.28,false
43513,297,243,,2020-06-29 23:00:28,70.13,false
43514,2084,298,,2020-04-22 12:42:00,5.11,false
43515,1184,107,,2023-01-25 13:13:05,100.0,true
43516,1749,111,,2021-11-27 05:46:47,63.61,false
43517,1551,91,,2022-09-05 10:21:04,33.98,false
43518,513,105,,2025-06-08 20:04:41,75.89,false
43519,1871,258,2780,2022-07-15 15:16:24,56.76,false
43520,2510,458,5501,2025-09-23 16:29:16,73.27,false
43521,1011,70,,2020-12-26 17:13:29,13.14,false
43522,290,38,,2021-08-01 15:16:27,69.87,false
43523,2117,6,,2022-06-06 02:11:11,11.49,false
43524,868,122,,2021-04-04 09:19:32,79.54,false
43525,2448,182,,2022-04-08 11:47:14,0.4,false
43526,1068,277,3038,2021-08-16 00:12:14,94.24,false
43527,2322,332,,2023-12-05 20:21:44,25.69,false
43528,1100,358,4279,2023-10-25 08:59:25,58.59,false
43529,1839,74,763,2022-08-21 14:18:32,50.91,false
43530,614,482,5965,2020-01-10 12:15:06,1.07,false
43531,1353,156,,2024-04-09 09:26:33,20.11,false
43532,79,112,,2023-10-12 19:55:37,31.14,false
43533,1312,318,,2025-09-30 03:13:31,14.2,false
43534,1399,236,,2021-05-03 23:11:31,46.02,false
43535,1796,280,3094,2023-07-30 21:11:41,67.39,false
43536,1981,485,,2025-01-31 23:58:59,71.86,false
43537,1152,384,,2022-05-19 02:39:45,75.16,false
43538,23,475,,2023-08-22 05:33:09,94.7,false
43539,299,213,,2023-10-04 19:21:45,47.34,false
43540,2637,249,2740,2023-01-23 06:02:49,36.86,false
43541,2033,100,1014,2024-04-24 06:56:15,61.75,false
43542,1379,307,,2021-04-02 16:02:50,70.22,false
43543,1122,159,,2021-06-02 02:26:03,39.36,false
43544,1898,440,5313,2020-09-28 18:17:11,34.19,false
43545,1679,451,,2023-12-11 11:09:04,6.07,false
43546,1785,108,,2024-04-02 04:53:38,18.44,false
43547,530,123,,2025-05-11 01:37:17,35.92,false
43548,190,430,,2024-12-08 18:45:06,24.25,false
43549,1144,285,,2020-09-04 23:47:38,70.82,false
43550,2336,114,,2020-02-27 15:22:34,59.23,false
43551,1383,36,416,2025-08-27 18:47:29,6.04,false
43552,329,201,2205,2022-07-10 22:06:21,60.95,false
43553,1854,274,,2023-08-23 14:20:12,51.51,false
43554,1707,467,,2025-04-12 20:15:19,51.32,false
43555,642,112,,2022-10-28 11:54:04,15.52,false
43556,1913,181,2006,2024-09-03 14:23:30,89.76,false
43557,414,403,5010,2024-10-21 12:49:35,8.64,false
43558,2638,41,446,2025-05-03 02:41:38,75.27,false
43559,2548,388,,2023-01-02 15:51:24,28.54,false
43560,1248,194,,2023-12-09 10:32:14,43.12,false
43561,2099,282,,2025-07-13 21:42:40,13.66,false
43562,1544,374,,2023-10-12 12:18:26,9.54,false
43563,2478,444,,2022-10-13 01:19:39,9.94,false
43564,1119,364,,2025-06-04 23:42:03,6.4,false
43565,1750,153,1686,2024-08-05 02:30:28,15.77,false
43566,901,421,,2023-11-06 10:35:46,49.06,false
43567,1219,477,5840,2022-05-25 13:19:02,70.79,false
43568,2511,445,,2020-05-23 01:08:49,80.21,false
43569,839,350,4209,2020-09-01 10:06:18,20.06,false
43570,449,116,1199,2022-10-09 15:31:40,0.51,false
43571,1765,111,,2023-09-27 00:19:55,19.26,false
43572,1883,278,3085,2025-08-01 00:58:41,0.21,false
43573,39,89,902,2023-11-26 23:23:19,75.63,false
43574,2404,19,,2020-05-29 02:21:23,22.99,false
43575,1703,41,440,2020-10-13 13:45:55,16.47,false
43576,2075,277,3073,2023-08-21 23:44:21,100.0,true
43577,2359,367,,2020-12-19 02:51:40,100.0,true
43578,2611,288,,2023-10-22 08:15:44,75.9,false
43579,1013,369,4447,2020-10-04 23:56:56,27.55,false
43580,898,338,4096,2020-07-12 22:01:28,37.22,false
43581,2622,269,,2020-05-11 07:43:35,75.43,false
43582,1248,344,4163,2020-06-14 09:30:04,28.64,false
43583,1540,45,539,2024-03-18 09:48:57,84.08,false
43584,1907,477,5848,2021-07-02 22:39:09,86.55,false
43585,1982,268,,2021-06-02 09:40:17,33.31,false
43586,1243,358,4284,2024-11-06 00:23:16,10.09,false
43587,852,416,,2021-05-14 22:15:51,51.83,false
43588,2161,80,,2021-07-31 20:21:47,2.48,false
43589,460,481,,2022-10-15 09:48:20,33.01,false
43590,2025,227,,2025-08-28 18:22:20,21.28,false
43591,202,170,,2023-10-20 08:04:59,51.21,false
43592,375,107,,2025-10-19 10:28:01,70.18,false
43593,688,149,1626,2023-09-06 19:52:55,51.12,false
43594,960,158,1735,2022-04-05 15:33:20,35.98,false
43595,524,476,,2022-08-17 17:11:35,45.68,false
43596,2000,462,,2021-06-05 08:53:28,21.85,false
43597,901,282,,2021-09-15 02:11:31,90.34,false
43598,96,45,542,2025-05-10 16:31:09,43.17,false
43599,272,9,,2020-10-13 19:00:29,32.57,false
43600,1882,315,3667,2025-11-09 02:41:23,3.85,false
43601,615,481,,2021-06-04 21:12:53,79.36,false
43602,368,41,468,2020-03-11 09:52:14,5.75,false
43603,1225,139,,2020-10-02 10:51:09,25.25,false
43604,1232,176,1967,2022-08-15 02:55:37,49.63,false
43605,2358,80,,2020-04-29 15:08:39,48.81,false
43606,1673,335,4016,2023-03-02 15:00:06,28.66,false
43607,507,495,6121,2020-02-28 07:13:01,55.54,false
43608,248,500,,2022-09-12 16:07:43,53.87,false
43609,2176,230,2489,2025-07-08 00:42:51,56.2,false
43610,889,71,728,2023-08-23 11:26:24,100.0,true
43611,644,397,4935,2025-06-17 05:07:25,66.09,false
43612,831,303,3435,2025-03-22 08:29:18,100.0,true
43613,889,77,804,2022-06-04 11:03:22,58.82,false
43614,958,144,,2025-02-04 02:04:02,56.76,false
43615,2025,73,746,2022-08-18 15:54:25,17.08,false
43616,268,477,5839,2022-01-05 04:36:27,78.42,false
43617,868,466,5655,2023-08-28 19:28:05,11.12,false
43618,1456,14,,2020-12-18 23:48:15,94.73,false
43619,875,84,,2023-03-04 13:58:57,47.64,false
43620,852,211,,2023-09-23 23:38:12,7.05,false
43621,617,372,4537,2020-02-11 03:02:03,13.54,false
43622,1774,172,,2022-10-08 13:45:49,87.34,false
43623,2581,221,,2022-11-22 10:14:41,58.37,false
43624,471,398,,2021-05-10 00:48:09,8.25,false
43625,265,252,,2022-04-01 19:34:22,73.28,false
43626,354,19,,2021-12-25 03:40:08,89.07,false
43627,2271,479,5905,2025-08-28 16:47:04,19.73,false
43628,2330,282,,2020-05-13 21:35:13,19.27,false
43629,1366,52,,2023-09-06 11:02:00,100.0,true
43630,2075,415,5115,2024-06-20 11:53:07,45.49,false
43631,2598,197,,2024-12-18 02:24:11,78.59,false
43632,47,9,,2024-06-28 15:45:37,68.61,false
43633,1131,311,,2024-08-30 00:07:55,19.07,false
43634,1016,41,470,2022-11-10 05:49:34,36.13,false
43635,1103,446,,2020-04-12 01:47:41,15.13,false
43636,1342,426,,2023-03-18 07:01:15,40.26,false
43637,2615,229,,2021-10-30 15:55:10,36.06,false
43638,2329,127,,2020-10-22 11:10:21,30.28,false
43639,177,379,4701,2025-05-12 17:31:25,56.39,false
43640,1740,309,,2022-08-06 17:08:48,55.63,false
43641,2415,493,,2021-03-25 12:30:33,86.01,false
43642,378,254,,2023-03-11 15:52:38,6.09,false
43643,598,256,,2025-10-05 19:11:08,100.0,true
43644,462,169,,2025-09-22 17:44:53,31.94,false
43645,763,1,,2024-03-02 18:07:58,80.35,false
43646,2099,371,4501,2020-03-10 19:33:54,54.51,false
43647,27,87,,2024-03-19 17:42:02,28.05,false
43648,2092,157,1727,2021-05-26 19:18:01,67.8,false
43649,726,21,,2020-02-28 05:45:16,6.09,false
43650,863,46,,2022-06-28 09:16:57,49.95,false
43651,2221,445,,2025-10-20 09:22:04,45.26,false
43652,747,299,,2020-07-09 05:47:14,9.94,false
43653,342,40,,2020-11-24 13:14:21,43.22,false
43654,2161,118,,2024-06-15 16:40:06,51.02,false
43655,2244,344,4194,2025-03-24 19:27:49,80.65,false
43656,226,308,,2024-06-30 01:48:03,6.57,false
43657,839,122,,2021-02-24 03:46:55,67.79,false
43658,106,28,,2020-07-21 00:23:00,79.61,false
43659,1057,464,,2021-10-18 04:35:07,82.59,false
43660,2421,409,,2020-07-18 07:43:49,42.52,false
43661,1600,255,2776,2024-09-25 19:02:54,80.29,false
43662,1861,309,,2020-08-13 20:35:26,1.42,false
43663,2442,10,101,2022-09-23 00:45:07,67.27,false
43664,1582,405,,2025-10-23 03:01:07,85.4,false
43665,1064,181,2014,2024-12-20 12:58:09,10.12,false
43666,2192,346,,2023-10-09 01:26:37,90.89,false
43667,2720,9,,2023-10-21 20:27:18,2.38,false
43668,2324,300,3413,2024-12-19 01:00:06,26.84,false
43669,338,46,,2024-11-10 22:49:22,91.88,false
43670,671,334,3951,2020-12-29 12:34:59,52.9,false
43671,420,42,,2021-07-10 04:08:00,30.38,false
43672,657,130,1378,2025-10-07 12:49:43,8.8,false
43673,1336,491,,2021-11-23 09:17:31,90.19,false
43674,2031,440,5322,2021-03-10 19:59:14,100.0,true
43675,2056,16,193,2020-08-10 22:00:11,11.26,false
43676,1678,61,,2024-05-02 15:41:29,92.21,false
43677,330,468,,2021-09-12 23:06:23,63.35,false
43678,1223,270,,2020-06-01 15:24:51,3.42,false
43679,1607,54,650,2025-02-02 06:19:27,91.14,false
43680,297,363,,2025-06-21 11:47:18,94.8,false
43681,248,136,,2021-10-19 03:10:37,88.32,false
43682,2676,467,,2023-05-18 22:58:08,100.0,true
43683,1032,120,1218,2020-12-25 10:58:45,25.59,false
43684,1173,439,5311,2023-10-27 02:02:56,31.07,false
43685,95,49,,2021-06-17 22:17:54,6.52,false
43686,1419,134,,2023-06-27 11:27:09,8.79,false
43687,1174,277,3059,2024-03-20 06:31:01,92.5,false
43688,156,262,2923,2020-02-11 04:01:17,100.0,true
43689,364,230,2486,2024-10-14 17:52:27,63.8,false
43690,604,146,1569,2021-05-06 06:39:37,36.64,false
43691,2720,188,,2021-05-04 08:51:42,11.85,false
43692,1237,163,1838,2023-03-31 08:01:42,84.41,false
43693,249,10,117,2021-06-29 07:21:41,3.84,false
43694,280,161,,2024-06-27 06:18:09,100.0,true
43695,636,72,,2025-03-10 01:07:16,26.24,false
43696,1350,106,,2023-11-03 02:05:17,70.02,false
43697,922,314,3567,2022-01-31 17:28:23,100.0,true
43698,1327,443,5431,2023-12-21 05:06:36,5.65,false
43699,2439,213,,2024-01-13 12:34:58,2.17,false
43700,302,103,,2025-05-09 07:39:44,31.75,false
43701,198,115,,2021-03-18 14:11:45,5.8,false
43702,11,256,,2024-03-30 10:22:50,29.42,false
43703,1387,17,207,2025-07-06 02:12:33,49.29,false
43704,2180,411,,2021-07-30 02:18:16,58.52,false
43705,2570,244,,2020-01-05 06:54:13,88.9,false
43706,163,306,,2020-05-08 22:49:43,21.47,false
43707,1482,184,,2022-10-26 11:15:18,84.1,false
43708,428,175,,2022-12-02 12:06:01,42.98,false
43709,1144,109,1118,2023-02-08 02:54:21,51.86,false
43710,96,227,,2020-04-14 18:09:53,86.51,false
43711,1522,27,,2020-02-18 20:39:41,31.75,false
43712,2619,241,2651,2023-01-06 14:21:00,67.73,false
43713,316,33,,2024-10-30 18:38:52,100.0,true
43714,1118,249,2732,2021-08-14 00:49:58,93.07,false
43715,350,233,,2025-09-24 13:41:42,75.38,false
43716,634,380,,2021-05-24 03:42:45,86.98,false
43717,1562,93,973,2020-12-02 05:58:21,19.26,false
43718,2252,330,,2022-03-04 20:37:20,71.62,false
43719,2382,278,3081,2020-05-16 06:15:22,19.32,false
43720,902,367,,2021-11-03 01:18:41,44.73,false
43721,1919,455,,2020-07-27 12:27:29,7.67,false
43722,339,452,5491,2022-12-19 15:09:12,55.8,false
43723,805,433,5164,2025-06-07 06:24:59,26.25,false
43724,2067,78,,2022-06-14 09:33:41,23.83,false
43725,1023,389,4769,2025-11-17 14:03:09,85.84,false
43726,2204,178,,2023-03-01 15:29:02,61.84,false
43727,719,430,,2022-06-06 23:05:43,93.5,false
43728,2034,298,,2023-01-05 22:28:53,50.57,false
43729,180,46,,2023-01-21 20:04:11,18.92,false
43730,1595,105,,2022-07-20 07:37:21,79.94,false
43731,361,252,,2023-08-03 05:27:38,15.59,false
43732,2169,198,,2022-06-22 02:42:43,16.4,false
43733,205,348,,2023-06-04 09:49:52,53.86,false
43734,2425,45,542,2024-02-14 23:58:39,47.65,false
43735,1674,24,250,2021-01-12 02:32:53,25.09,false
43736,2460,254,,2025-07-02 20:05:40,56.34,false
43737,1457,207,,2024-10-28 12:53:40,0.34,false
43738,1945,122,,2020-01-28 01:14:46,24.69,false
43739,2555,144,,2025-11-04 03:04:48,16.8,false
43740,691,98,,2021-02-17 09:52:36,16.89,false
43741,1755,331,,2023-06-14 12:18:04,20.51,false
43742,276,27,,2025-02-27 22:38:55,86.47,false
43743,1892,81,816,2025-01-13 00:50:50,100.0,true
43744,1100,152,1641,2022-04-06 11:11:09,87.59,false
43745,1325,236,,2020-11-24 18:30:05,40.36,false
43746,294,275,,2022-12-06 22:45:16,66.66,false
43747,995,22,,2020-03-11 00:05:11,69.98,false
43748,1752,497,,2023-03-24 18:17:11,74.15,false
43749,1451,291,,2023-12-12 15:59:21,32.21,false
43750,2086,417,5138,2023-09-05 02:42:46,4.89,false
43751,1883,220,2430,2024-07-15 13:36:53,59.91,false
43752,1035,127,,2022-10-21 04:45:20,10.2,false
43753,678,135,,2025-06-01 18:13:38,88.29,false
43754,1273,278,3079,2021-09-27 21:27:24,2.23,false
43755,1963,89,902,2025-11-12 16:41:52,79.64,false
43756,835,384,,2021-03-18 15:27:05,73.07,false
43757,1222,125,1244,2024-03-12 13:18:48,93.75,false
43758,1596,183,2017,2025-05-10 13:05:33,3.56,false
43759,2607,239,,2024-10-10 12:03:44,27.48,false
43760,1074,394,4899,2020-02-03 14:03:03,77.01,false
43761,2168,17,209,2025-09-01 00:52:02,92.58,false
43762,43,310,,2024-02-06 20:39:20,3.04,false
43763,1499,484,6022,2025-11-20 00:36:43,10.37,false
43764,1293,212,,2020-07-14 04:05:34,27.9,false
43765,678,319,3730,2025-08-20 12:42:36,82.75,false
43766,2012,53,635,2022-11-24 08:21:22,24.03,false
43767,1070,152,1643,2025-11-28 22:34:51,92.89,false
43768,821,415,5104,2022-10-23 06:13:18,78.39,false
43769,778,176,1984,2022-11-25 06:14:04,65.25,false
43770,1275,193,,2025-08-30 21:55:22,39.56,false
43771,2461,78,,2024-11-29 03:21:35,32.22,false
43772,2485,44,530,2020-05-01 03:06:36,59.96,false
43773,1351,338,4097,2022-06-19 12:02:05,13.88,false
43774,2055,97,,2021-08-28 19:20:15,11.11,false
43775,785,5,57,2021-04-11 10:58:11,53.72,false
43776,1996,267,,2025-08-23 17:49:23,9.47,false
43777,2649,83,846,2024-05-10 06:51:47,48.32,false
43778,1517,131,1463,2021-11-19 13:55:03,16.07,false
43779,1230,11,131,2021-09-10 17:46:34,32.94,false
43780,1186,376,4619,2020-09-19 09:10:38,46.93,false
43781,1044,491,,2025-12-22 03:16:15,53.49,false
43782,1590,471,,2024-03-07 15:46:47,93.66,false
43783,2510,126,1322,2024-04-10 20:02:38,58.71,false
43784,1212,163,1846,2023-01-17 23:02:17,80.24,false
43785,1998,324,,2023-04-11 11:27:50,60.49,false
43786,482,130,1392,2025-09-25 13:59:03,34.06,false
43787,1788,84,,2023-10-14 20:01:43,86.52,false
43788,465,287,3273,2021-08-06 01:46:27,18.57,false
43789,1114,159,,2024-10-31 12:13:49,23.19,false
43790,2652,97,,2022-10-04 15:02:20,68.48,false
43791,1808,372,4542,2023-04-29 09:26:51,55.16,false
43792,2456,150,,2020-07-06 18:38:36,36.13,false
43793,1607,429,,2022-04-12 21:02:59,18.73,false
43794,2532,366,4352,2023-05-13 03:16:17,84.49,false
43795,1036,215,,2020-10-13 09:43:03,50.61,false
43796,205,329,3927,2023-10-19 07:12:22,73.22,false
43797,2154,358,4276,2020-09-23 07:55:38,85.69,false
43798,1825,436,,2024-10-12 08:04:36,39.77,false
43799,1509,22,,2024-10-30 13:55:06,60.03,false
43800,512,395,,2024-05-16 20:01:14,91.49,false
43801,302,280,3090,2024-05-31 17:47:01,52.18,false
43802,99,491,,2022-10-15 14:15:09,42.9,false
43803,1812,19,,2025-04-02 20:12:44,84.89,false
43804,2498,60,,2021-09-09 12:04:29,60.86,false
43805,884,194,,2020-09-07 04:55:32,37.84,false
43806,1394,480,5932,2021-03-25 21:02:26,45.07,false
43807,1341,268,,2022-08-06 06:26:30,85.89,false
43808,2233,331,,2024-02-01 13:52:46,43.8,false
43809,903,477,5852,2022-08-15 11:22:42,52.72,false
43810,1986,356,,2021-01-01 02:14:44,45.91,false
43811,2629,173,1861,2023-09-07 20:34:57,1.6,false
43812,207,161,,2020-11-25 12:16:59,22.35,false
43813,1988,240,2606,2024-02-25 12:20:53,54.47,false
43814,1898,398,,2021-10-03 10:51:47,94.04,false
43815,2333,279,,2024-12-27 06:23:13,32.28,false
43816,444,322,,2022-11-12 05:38:09,10.73,false
43817,2161,473,5808,2024-09-02 07:44:06,80.06,false
43818,259,342,,2023-10-16 03:26:49,25.77,false
43819,2719,206,,2020-02-28 23:30:38,32.29,false
43820,28,131,1466,2024-01-29 11:04:29,90.26,false
43821,2651,348,,2024-05-17 19:51:45,62.08,false
43822,2211,219,,2024-02-13 04:24:20,89.4,false
43823,2688,125,1266,2020-09-29 04:11:43,39.73,false
43824,2106,286,3231,2020-06-17 07:28:58,87.94,false
43825,479,464,,2021-02-03 09:27:32,36.99,false
43826,387,44,526,2021-06-27 11:42:55,51.77,false
43827,1062,296,,2023-02-24 04:19:27,42.76,false
43828,828,394,4874,2022-01-23 06:09:07,79.81,false
43829,1190,118,,2021-01-20 00:32:39,52.27,false
43830,2494,9,,2020-01-16 11:52:00,62.81,false
43831,1482,448,5460,2023-01-15 08:17:36,100.0,true
43832,2618,214,2402,2024-05-07 01:32:08,41.34,false
43833,1757,392,,2025-02-02 09:24:21,75.26,false
43834,1269,358,4270,2025-01-04 03:28:24,44.88,false
43835,1785,324,,2020-05-11 23:42:27,6.59,false
43836,2265,223,,2021-07-02 15:20:57,84.1,false
43837,1763,299,,2025-07-22 23:52:19,23.41,false
43838,783,475,,2022-03-02 06:05:20,27.71,false
43839,959,204,,2024-01-10 01:32:35,23.75,false
43840,1238,112,,2022-02-19 17:45:20,1.54,false
43841,152,395,,2024-11-27 01:38:38,46.22,false
43842,177,345,,2023-11-11 23:49:21,30.46,false
